t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,594.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,200.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,299.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,393.0
4,800,1184.0,813.0,729.0,757.0,533.0,533.0,1267.0,490.0
5,800,911.0,0.0,-329.0,813.0,383.0,597.0,884.0,410.0
6,800,827.0,0.0,729.0,463.0,757.0,1011.0,813.0,388.0
7,800,35.0,0.0,-329.0,0.0,813.0,1250.0,0.0,262.0
8,800,764.0,0.0,729.0,497.0,463.0,1018.0,0.0,10.0
9,800,-62.0,0.0,-329.0,0.0,0.0,403.0,0.0,0.0
10,800,667.0,0.0,729.0,0.0,497.0,900.0,0.0,0.0
11,800,338.0,0.0,-329.0,0.0,0.0,900.0,0.0,0.0
12,800,1067.0,0.0,729.0,0.0,0.0,900.0,0.0,0.0
13,800,738.0,0.0,-329.0,0.0,0.0,900.0,0.0,0.0
14,800,1467.0,0.0,729.0,187.0,0.0,900.0,0.0,187.0
15,40,951.0,0.0,-329.0,192.0,0.0,713.0,0.0,192.0
16,40,1488.0,0.0,40.0,203.0,187.0,708.0,0.0,203.0
17,40,956.0,0.0,40.0,197.0,192.0,697.0,0.0,197.0
18,800,799.0,0.0,360.0,189.0,203.0,703.0,0.0,189.0
19,800,650.0,0.0,40.0,206.0,197.0,711.0,0.0,206.0
20,800,804.0,0.0,360.0,184.0,189.0,694.0,0.0,184.0
21,800,660.0,0.0,40.0,198.0,206.0,716.0,0.0,198.0
22,800,822.0,0.0,360.0,194.0,184.0,702.0,0.0,194.0
23,800,668.0,0.0,40.0,211.0,198.0,706.0,0.0,211.0
24,800,817.0,0.0,360.0,201.0,194.0,689.0,0.0,201.0
25,800,656.0,0.0,40.0,205.0,211.0,699.0,0.0,205.0
26,800,811.0,0.0,360.0,216.0,201.0,695.0,0.0,216.0
27,800,635.0,0.0,40.0,187.0,205.0,684.0,0.0,187.0
28,800,808.0,0.0,360.0,197.0,216.0,713.0,0.0,197.0
29,800,651.0,0.0,40.0,202.0,187.0,703.0,0.0,202.0
30,800,809.0,0.0,360.0,185.0,197.0,698.0,0.0,185.0
31,800,664.0,0.0,40.0,218.0,202.0,715.0,0.0,218.0
32,800,806.0,0.0,360.0,195.0,185.0,682.0,0.0,195.0
33,800,651.0,0.0,40.0,195.0,218.0,705.0,0.0,195.0
34,800,816.0,0.0,360.0,194.0,195.0,705.0,0.0,194.0
35,800,662.0,0.0,40.0,199.0,195.0,706.0,0.0,199.0
36,800,823.0,0.0,360.0,210.0,194.0,701.0,0.0,210.0
37,800,653.0,0.0,40.0,197.0,199.0,690.0,0.0,197.0
38,800,816.0,0.0,360.0,185.0,210.0,703.0,0.0,185.0
39,800,671.0,0.0,40.0,194.0,197.0,715.0,0.0,194.0
40,800,837.0,0.0,360.0,204.0,185.0,706.0,0.0,204.0
41,800,673.0,0.0,40.0,191.0,194.0,696.0,0.0,191.0
42,800,842.0,0.0,360.0,186.0,204.0,709.0,0.0,186.0
43,800,696.0,0.0,40.0,200.0,191.0,714.0,0.0,200.0
44,800,856.0,0.0,360.0,217.0,186.0,700.0,0.0,217.0
45,800,679.0,0.0,40.0,194.0,200.0,683.0,0.0,194.0
46,800,845.0,0.0,360.0,218.0,217.0,706.0,0.0,218.0
47,800,667.0,0.0,40.0,201.0,194.0,682.0,0.0,201.0
48,800,826.0,0.0,360.0,190.0,218.0,699.0,0.0,190.0
49,800,676.0,0.0,40.0,186.0,201.0,710.0,0.0,186.0
50,800,850.0,0.0,360.0,211.0,190.0,714.0,0.0,211.0
51,800,679.0,0.0,40.0,190.0,186.0,689.0,0.0,190.0
52,800,849.0,0.0,360.0,195.0,211.0,710.0,0.0,195.0
53,800,694.0,0.0,40.0,194.0,190.0,705.0,0.0,194.0
54,800,860.0,0.0,360.0,196.0,195.0,706.0,0.0,196.0
55,800,704.0,0.0,40.0,196.0,194.0,704.0,0.0,196.0
56,800,868.0,0.0,360.0,182.0,196.0,704.0,0.0,182.0
57,800,726.0,0.0,40.0,200.0,196.0,718.0,0.0,200.0
58,800,886.0,0.0,360.0,192.0,182.0,700.0,0.0,192.0
59,800,734.0,0.0,40.0,187.0,200.0,708.0,0.0,187.0
60,800,907.0,0.0,360.0,220.0,192.0,713.0,0.0,220.0
61,800,727.0,0.0,40.0,200.0,187.0,680.0,0.0,200.0
62,800,887.0,0.0,360.0,189.0,220.0,700.0,0.0,189.0
63,800,738.0,0.0,40.0,188.0,200.0,711.0,0.0,188.0
64,800,910.0,0.0,360.0,197.0,189.0,712.0,0.0,197.0
65,800,753.0,0.0,40.0,201.0,188.0,703.0,0.0,201.0
66,800,912.0,0.0,360.0,197.0,197.0,699.0,0.0,197.0
67,800,755.0,0.0,40.0,218.0,201.0,703.0,0.0,218.0
68,800,897.0,0.0,360.0,200.0,197.0,682.0,0.0,200.0
69,800,737.0,0.0,40.0,222.0,218.0,700.0,0.0,222.0
70,800,875.0,0.0,360.0,196.0,200.0,678.0,0.0,196.0
71,800,719.0,0.0,40.0,188.0,222.0,704.0,0.0,188.0
72,800,891.0,0.0,360.0,217.0,196.0,712.0,0.0,217.0
73,800,714.0,0.0,40.0,191.0,188.0,683.0,0.0,191.0
74,800,883.0,0.0,360.0,207.0,217.0,709.0,0.0,207.0
75,800,716.0,0.0,40.0,206.0,191.0,693.0,0.0,206.0
76,800,870.0,0.0,360.0,187.0,207.0,694.0,0.0,187.0
77,800,723.0,0.0,40.0,210.0,206.0,713.0,0.0,210.0
78,800,873.0,0.0,360.0,194.0,187.0,690.0,0.0,194.0
79,800,719.0,0.0,40.0,193.0,210.0,706.0,0.0,193.0
80,800,886.0,0.0,360.0,194.0,194.0,707.0,0.0,194.0
81,800,732.0,0.0,40.0,191.0,193.0,706.0,0.0,191.0
82,800,901.0,0.0,360.0,195.0,194.0,709.0,0.0,195.0
83,800,746.0,0.0,40.0,202.0,191.0,705.0,0.0,202.0
84,800,904.0,0.0,360.0,202.0,195.0,698.0,0.0,202.0
85,800,742.0,0.0,40.0,183.0,202.0,698.0,0.0,183.0
86,800,919.0,0.0,360.0,185.0,202.0,717.0,0.0,185.0
87,800,774.0,0.0,40.0,206.0,183.0,715.0,0.0,206.0
88,800,928.0,0.0,360.0,213.0,185.0,694.0,0.0,213.0
89,800,755.0,0.0,40.0,208.0,206.0,687.0,0.0,208.0
90,800,907.0,0.0,360.0,199.0,213.0,692.0,0.0,199.0
91,800,748.0,0.0,40.0,202.0,208.0,701.0,0.0,202.0
92,800,906.0,0.0,360.0,184.0,199.0,698.0,0.0,184.0
93,800,762.0,0.0,40.0,211.0,202.0,716.0,0.0,211.0
94,800,911.0,0.0,360.0,203.0,184.0,689.0,0.0,203.0
95,800,748.0,0.0,40.0,207.0,211.0,697.0,0.0,207.0
96,800,901.0,0.0,360.0,191.0,203.0,693.0,0.0,191.0
97,800,750.0,0.0,40.0,216.0,207.0,709.0,0.0,216.0
98,800,894.0,0.0,360.0,198.0,191.0,684.0,0.0,198.0
99,800,736.0,0.0,40.0,194.0,216.0,702.0,0.0,194.0
100,800,902.0,0.0,360.0,206.0,198.0,706.0,0.0,206.0
101,800,736.0,0.0,40.0,196.0,194.0,694.0,0.0,196.0
102,800,900.0,0.0,360.0,199.0,206.0,704.0,0.0,199.0
103,800,741.0,0.0,40.0,205.0,196.0,701.0,0.0,205.0
104,800,896.0,0.0,360.0,207.0,199.0,695.0,0.0,207.0
105,800,729.0,0.0,40.0,191.0,205.0,693.0,0.0,191.0
106,800,898.0,0.0,360.0,198.0,207.0,709.0,0.0,198.0
107,800,740.0,0.0,40.0,204.0,191.0,702.0,0.0,204.0
108,800,896.0,0.0,360.0,196.0,198.0,696.0,0.0,196.0
109,800,740.0,0.0,40.0,196.0,204.0,704.0,0.0,196.0
110,800,904.0,0.0,360.0,209.0,196.0,704.0,0.0,209.0
111,800,735.0,0.0,40.0,194.0,196.0,691.0,0.0,194.0
112,800,901.0,0.0,360.0,208.0,209.0,706.0,0.0,208.0
113,800,733.0,0.0,40.0,204.0,194.0,692.0,0.0,204.0
114,800,889.0,0.0,360.0,200.0,208.0,696.0,0.0,200.0
115,800,729.0,0.0,40.0,206.0,204.0,700.0,0.0,206.0
116,800,883.0,0.0,360.0,205.0,200.0,694.0,0.0,205.0
117,800,718.0,0.0,40.0,195.0,206.0,695.0,0.0,195.0
118,800,883.0,0.0,360.0,188.0,205.0,705.0,0.0,188.0
119,800,735.0,0.0,40.0,195.0,195.0,712.0,0.0,195.0
120,800,900.0,0.0,360.0,190.0,188.0,705.0,0.0,190.0
121,800,750.0,0.0,40.0,198.0,195.0,710.0,0.0,198.0
122,800,912.0,0.0,360.0,209.0,190.0,702.0,0.0,209.0
123,800,743.0,0.0,40.0,207.0,198.0,691.0,0.0,207.0
124,800,896.0,0.0,360.0,198.0,209.0,693.0,0.0,198.0
125,800,738.0,0.0,40.0,186.0,207.0,702.0,0.0,186.0
126,800,912.0,0.0,360.0,207.0,198.0,714.0,0.0,207.0
127,800,745.0,0.0,40.0,208.0,186.0,693.0,0.0,208.0
128,800,897.0,0.0,360.0,192.0,207.0,692.0,0.0,192.0
129,800,745.0,0.0,40.0,199.0,208.0,708.0,0.0,199.0
130,800,906.0,0.0,360.0,195.0,192.0,701.0,0.0,195.0
131,800,751.0,0.0,40.0,198.0,199.0,705.0,0.0,198.0
132,800,913.0,0.0,360.0,196.0,195.0,702.0,0.0,196.0
133,800,757.0,0.0,40.0,185.0,198.0,704.0,0.0,185.0
134,800,932.0,0.0,360.0,188.0,196.0,715.0,0.0,188.0
135,800,784.0,0.0,40.0,186.0,185.0,712.0,0.0,186.0
136,800,958.0,0.0,360.0,202.0,188.0,714.0,0.0,202.0
137,800,796.0,0.0,40.0,197.0,186.0,698.0,0.0,197.0
138,800,959.0,0.0,360.0,209.0,202.0,703.0,0.0,209.0
139,800,790.0,0.0,40.0,185.0,197.0,691.0,0.0,185.0
140,800,965.0,0.0,360.0,208.0,209.0,715.0,0.0,208.0
141,800,797.0,0.0,40.0,206.0,185.0,692.0,0.0,206.0
142,800,951.0,0.0,360.0,211.0,208.0,694.0,0.0,211.0
143,800,780.0,0.0,40.0,190.0,206.0,689.0,0.0,190.0
144,800,950.0,0.0,360.0,223.0,211.0,710.0,0.0,223.0
145,800,767.0,0.0,40.0,204.0,190.0,677.0,0.0,204.0
146,800,923.0,0.0,360.0,191.0,223.0,696.0,0.0,191.0
147,800,772.0,0.0,40.0,198.0,204.0,709.0,0.0,198.0
148,800,934.0,0.0,360.0,202.0,191.0,702.0,0.0,202.0
149,800,772.0,0.0,40.0,194.0,198.0,698.0,0.0,194.0
