t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,582.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,203.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,293.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,400.0
4,800,1184.0,814.0,730.0,757.0,533.0,533.0,1267.0,500.0
5,800,911.0,0.0,-330.0,814.0,383.0,596.0,884.0,400.0
6,800,827.0,0.0,730.0,462.0,757.0,1012.0,814.0,382.0
7,800,35.0,0.0,-330.0,0.0,814.0,1252.0,0.0,248.0
8,800,765.0,0.0,730.0,465.0,462.0,1021.0,0.0,6.0
9,800,-30.0,0.0,-330.0,0.0,0.0,435.0,0.0,0.0
10,800,700.0,0.0,730.0,0.0,465.0,900.0,0.0,0.0
11,800,370.0,0.0,-330.0,0.0,0.0,900.0,0.0,0.0
12,800,1100.0,0.0,730.0,0.0,0.0,900.0,0.0,0.0
13,800,770.0,0.0,-330.0,0.0,0.0,900.0,0.0,0.0
14,800,1500.0,0.0,730.0,184.0,0.0,900.0,0.0,184.0
15,40,986.0,0.0,-330.0,198.0,0.0,716.0,0.0,198.0
16,40,1518.0,0.0,40.0,194.0,184.0,702.0,0.0,194.0
17,40,994.0,0.0,40.0,210.0,198.0,706.0,0.0,210.0
18,40,824.0,0.0,40.0,195.0,194.0,690.0,0.0,195.0
19,40,669.0,0.0,40.0,188.0,210.0,705.0,0.0,188.0
20,40,521.0,0.0,40.0,216.0,195.0,712.0,0.0,216.0
21,40,345.0,0.0,40.0,215.0,188.0,684.0,0.0,215.0
22,40,170.0,27.0,40.0,170.0,216.0,685.0,0.0,197.0
23,40,40.0,183.0,40.0,35.0,215.0,703.0,0.0,191.0
24,40,45.0,380.0,40.0,31.0,170.0,682.0,27.0,201.0
25,40,54.0,710.0,40.0,35.0,35.0,516.0,183.0,209.0
26,40,59.0,1078.0,40.0,36.0,31.0,338.0,380.0,207.0
27,40,63.0,1537.0,40.0,37.0,35.0,166.0,710.0,213.0
28,40,66.0,1899.0,40.0,36.0,36.0,36.0,1078.0,196.0
29,40,70.0,2349.0,40.0,38.0,37.0,43.0,1537.0,247.0
30,40,72.0,2705.0,40.0,38.0,36.0,50.0,1899.0,368.0
31,40,74.0,3148.0,40.0,40.0,38.0,56.0,2349.0,403.0
32,40,74.0,3500.0,40.0,39.0,38.0,61.0,2705.0,497.0
33,800,75.0,3940.0,800.0,39.0,40.0,66.0,3148.0,403.0
34,800,76.0,4291.0,800.0,39.0,39.0,69.0,3500.0,497.0
35,800,837.0,4328.0,800.0,440.0,39.0,70.0,3940.0,403.0
36,800,1197.0,4093.0,800.0,624.0,39.0,72.0,4291.0,497.0
