t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,590.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,194.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,301.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,381.0
4,800,1184.0,813.0,729.0,757.0,533.0,533.0,1267.0,481.0
5,800,911.0,0.0,-329.0,813.0,383.0,597.0,884.0,419.0
6,800,827.0,0.0,729.0,462.0,757.0,1009.0,813.0,369.0
7,800,36.0,0.0,-329.0,0.0,813.0,1251.0,0.0,277.0
8,800,765.0,0.0,729.0,464.0,462.0,1012.0,0.0,0.0
9,800,-28.0,0.0,-329.0,0.0,0.0,436.0,0.0,0.0
10,800,701.0,0.0,729.0,0.0,464.0,900.0,0.0,0.0
11,800,372.0,0.0,-329.0,0.0,0.0,900.0,0.0,0.0
12,800,1101.0,0.0,729.0,0.0,0.0,900.0,0.0,0.0
13,800,772.0,0.0,-329.0,0.0,0.0,900.0,0.0,0.0
14,800,1501.0,0.0,729.0,183.0,0.0,900.0,0.0,183.0
15,40,989.0,0.0,-329.0,202.0,0.0,717.0,0.0,202.0
16,40,1516.0,0.0,40.0,211.0,183.0,698.0,0.0,211.0
17,40,976.0,0.0,40.0,202.0,202.0,689.0,0.0,202.0
18,800,814.0,0.0,360.0,205.0,211.0,698.0,0.0,205.0
19,800,649.0,0.0,40.0,200.0,202.0,695.0,0.0,200.0
20,800,809.0,0.0,360.0,202.0,205.0,700.0,0.0,202.0
21,800,647.0,0.0,40.0,177.0,200.0,698.0,0.0,177.0
22,800,830.0,0.0,360.0,199.0,202.0,723.0,0.0,199.0
23,800,671.0,0.0,40.0,197.0,177.0,701.0,0.0,197.0
24,800,834.0,0.0,360.0,213.0,199.0,703.0,0.0,213.0
25,800,661.0,0.0,40.0,209.0,197.0,687.0,0.0,209.0
26,800,812.0,0.0,360.0,208.0,213.0,691.0,0.0,208.0
27,800,644.0,0.0,40.0,192.0,209.0,692.0,0.0,192.0
28,800,812.0,0.0,360.0,200.0,208.0,708.0,0.0,200.0
29,800,652.0,0.0,40.0,205.0,192.0,700.0,0.0,205.0
30,800,807.0,0.0,360.0,199.0,200.0,695.0,0.0,199.0
31,800,648.0,0.0,40.0,171.0,205.0,701.0,0.0,171.0
32,800,837.0,0.0,360.0,192.0,199.0,729.0,0.0,192.0
