t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,610.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,210.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,355.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,403.0
4,800,1184.0,811.0,727.0,756.0,533.0,533.0,1267.0,497.0
5,800,912.0,0.0,-327.0,811.0,383.0,600.0,884.0,403.0
6,800,828.0,0.0,727.0,457.0,756.0,1015.0,811.0,389.0
7,800,44.0,0.0,-327.0,0.0,811.0,1254.0,0.0,272.0
8,800,771.0,0.0,727.0,616.0,457.0,1018.0,0.0,17.0
9,800,-172.0,0.0,-327.0,0.0,0.0,284.0,0.0,0.0
10,800,555.0,0.0,727.0,0.0,616.0,900.0,0.0,0.0
11,800,228.0,0.0,-327.0,0.0,0.0,900.0,0.0,0.0
12,800,955.0,0.0,727.0,0.0,0.0,900.0,0.0,0.0
13,800,628.0,0.0,-327.0,0.0,0.0,900.0,0.0,0.0
14,800,1355.0,0.0,727.0,89.0,0.0,900.0,0.0,89.0
15,40,939.0,0.0,-327.0,198.0,0.0,811.0,0.0,198.0
16,40,1468.0,0.0,40.0,183.0,89.0,702.0,0.0,183.0
17,40,958.0,0.0,40.0,202.0,198.0,717.0,0.0,202.0
18,40,796.0,0.0,40.0,204.0,183.0,698.0,0.0,204.0
19,40,632.0,0.0,40.0,220.0,202.0,696.0,0.0,220.0
20,40,452.0,0.0,40.0,213.0,204.0,680.0,0.0,213.0
21,40,279.0,0.0,40.0,187.0,220.0,687.0,0.0,187.0
22,40,132.0,70.0,40.0,132.0,213.0,713.0,0.0,202.0
23,40,40.0,241.0,40.0,31.0,187.0,698.0,0.0,202.0
24,40,49.0,492.0,40.0,33.0,132.0,628.0,70.0,214.0
25,40,56.0,831.0,40.0,35.0,31.0,445.0,241.0,203.0
26,40,61.0,1228.0,40.0,36.0,33.0,275.0,492.0,182.0
27,40,65.0,1658.0,40.0,37.0,35.0,128.0,831.0,205.0
28,800,68.0,2045.0,800.0,37.0,36.0,36.0,1228.0,188.0
29,800,71.0,2467.0,800.0,39.0,37.0,46.0,1658.0,271.0
30,800,832.0,2439.0,800.0,448.0,37.0,52.0,2045.0,354.0
31,800,1184.0,2254.0,800.0,642.0,39.0,58.0,2467.0,438.0
32,800,1342.0,1794.0,800.0,705.0,448.0,471.0,2439.0,462.0
33,800,1437.0,1314.0,800.0,772.0,642.0,840.0,2254.0,438.0
34,800,1465.0,0.0,-400.0,1456.0,705.0,1068.0,1794.0,400.0
35,800,809.0,0.0,800.0,181.0,772.0,1238.0,1314.0,171.0
36,800,228.0,0.0,-400.0,0.0,1456.0,2033.0,0.0,0.0
37,800,1028.0,0.0,800.0,0.0,181.0,1554.0,0.0,0.0
38,800,628.0,0.0,-400.0,0.0,0.0,1554.0,0.0,0.0
39,800,1428.0,0.0,800.0,0.0,0.0,1554.0,0.0,0.0
40,800,1028.0,0.0,-400.0,0.0,0.0,1554.0,0.0,0.0
41,800,1828.0,0.0,800.0,0.0,0.0,1554.0,0.0,0.0
42,800,1428.0,0.0,-400.0,0.0,0.0,1554.0,0.0,21.0
43,800,2228.0,0.0,800.0,0.0,0.0,1533.0,0.0,200.0
44,800,1828.0,0.0,-400.0,0.0,0.0,1333.0,0.0,217.0
45,800,2628.0,0.0,800.0,0.0,0.0,1116.0,0.0,214.0
46,800,2228.0,0.0,-400.0,195.0,0.0,902.0,0.0,197.0
