t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,588.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,203.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,302.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,399.0
4,800,1184.0,813.0,729.0,757.0,533.0,533.0,1267.0,494.0
5,800,911.0,0.0,-329.0,813.0,383.0,597.0,884.0,406.0
6,800,827.0,0.0,729.0,460.0,757.0,1012.0,813.0,374.0
7,800,38.0,0.0,-329.0,0.0,813.0,1253.0,0.0,260.0
8,800,767.0,0.0,729.0,480.0,460.0,1017.0,0.0,0.0
9,800,-42.0,0.0,-329.0,0.0,0.0,420.0,0.0,0.0
10,800,687.0,0.0,729.0,0.0,480.0,900.0,0.0,0.0
11,800,358.0,0.0,-329.0,0.0,0.0,900.0,0.0,0.0
12,800,1087.0,0.0,729.0,0.0,0.0,900.0,0.0,0.0
13,800,758.0,0.0,-329.0,0.0,0.0,900.0,0.0,0.0
14,800,1487.0,0.0,729.0,126.0,0.0,900.0,0.0,126.0
15,40,1032.0,0.0,-329.0,199.0,0.0,774.0,0.0,199.0
16,40,1562.0,0.0,40.0,204.0,126.0,701.0,0.0,204.0
17,40,1029.0,0.0,40.0,204.0,199.0,696.0,0.0,204.0
18,40,865.0,0.0,40.0,212.0,204.0,696.0,0.0,212.0
19,40,693.0,0.0,40.0,203.0,204.0,688.0,0.0,203.0
20,40,530.0,0.0,40.0,195.0,212.0,697.0,0.0,195.0
21,40,375.0,0.0,40.0,199.0,203.0,705.0,0.0,199.0
22,40,216.0,0.0,40.0,190.0,195.0,701.0,0.0,190.0
23,40,66.0,132.0,40.0,66.0,199.0,710.0,0.0,198.0
24,40,40.0,309.0,40.0,28.0,190.0,702.0,0.0,205.0
25,40,52.0,615.0,40.0,35.0,66.0,563.0,132.0,209.0
26,40,57.0,941.0,40.0,34.0,28.0,382.0,309.0,183.0
27,40,63.0,1413.0,40.0,38.0,35.0,234.0,615.0,204.0
28,40,65.0,1767.0,40.0,36.0,34.0,64.0,941.0,196.0
29,40,69.0,2228.0,40.0,38.0,38.0,38.0,1413.0,223.0
30,40,71.0,2575.0,40.0,38.0,36.0,47.0,1767.0,347.0
31,40,73.0,3030.0,40.0,39.0,38.0,54.0,2228.0,389.0
32,40,74.0,3373.0,40.0,39.0,38.0,59.0,2575.0,506.0
33,40,75.0,3823.0,40.0,40.0,39.0,63.0,3030.0,394.0
34,40,75.0,4164.0,40.0,39.0,39.0,67.0,3373.0,506.0
35,40,76.0,4611.0,40.0,40.0,40.0,70.0,3823.0,394.0
36,40,76.0,4952.0,40.0,39.0,39.0,72.0,4164.0,506.0
37,40,77.0,5397.0,40.0,40.0,40.0,73.0,4611.0,394.0
38,40,77.0,5738.0,40.0,39.0,39.0,74.0,4952.0,506.0
