t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,601.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,206.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,306.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,407.0
4,800,1184.0,812.0,728.0,757.0,533.0,533.0,1267.0,493.0
5,800,911.0,0.0,-328.0,812.0,383.0,598.0,884.0,407.0
6,800,827.0,0.0,728.0,462.0,757.0,1013.0,812.0,396.0
7,800,37.0,0.0,-328.0,0.0,812.0,1250.0,0.0,268.0
8,800,765.0,0.0,728.0,561.0,462.0,1019.0,0.0,24.0
9,800,-124.0,0.0,-328.0,0.0,0.0,339.0,0.0,0.0
10,800,604.0,0.0,728.0,0.0,561.0,900.0,0.0,0.0
11,800,276.0,0.0,-328.0,0.0,0.0,900.0,0.0,0.0
12,800,1004.0,0.0,728.0,0.0,0.0,900.0,0.0,0.0
13,800,676.0,0.0,-328.0,0.0,0.0,900.0,0.0,0.0
14,800,1404.0,0.0,728.0,156.0,0.0,900.0,0.0,156.0
15,40,920.0,0.0,-328.0,210.0,0.0,744.0,0.0,210.0
16,40,1438.0,0.0,40.0,174.0,156.0,690.0,0.0,174.0
17,40,936.0,0.0,40.0,196.0,210.0,726.0,0.0,196.0
18,40,780.0,0.0,40.0,191.0,174.0,704.0,0.0,191.0
19,40,629.0,0.0,40.0,210.0,196.0,709.0,0.0,210.0
20,40,459.0,0.0,40.0,197.0,191.0,690.0,0.0,197.0
21,40,302.0,0.0,40.0,211.0,210.0,703.0,0.0,211.0
22,40,131.0,75.0,40.0,131.0,197.0,689.0,0.0,206.0
23,40,40.0,222.0,40.0,30.0,211.0,694.0,0.0,177.0
24,40,50.0,457.0,40.0,34.0,131.0,648.0,75.0,194.0
25,40,56.0,791.0,40.0,36.0,30.0,484.0,222.0,223.0
26,40,60.0,1187.0,40.0,36.0,34.0,295.0,457.0,197.0
27,40,64.0,1618.0,40.0,37.0,36.0,134.0,791.0,198.0
28,40,67.0,2005.0,40.0,37.0,36.0,36.0,1187.0,197.0
