t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,605.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,187.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,307.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,378.0
4,800,1184.0,815.0,731.0,757.0,533.0,533.0,1267.0,507.0
5,800,911.0,0.0,-331.0,815.0,383.0,595.0,884.0,393.0
6,800,827.0,0.0,731.0,465.0,757.0,1012.0,815.0,398.0
7,800,31.0,0.0,-331.0,0.0,815.0,1250.0,0.0,259.0
8,800,762.0,0.0,731.0,497.0,465.0,1021.0,0.0,16.0
9,800,-66.0,0.0,-331.0,0.0,0.0,403.0,0.0,0.0
10,800,665.0,0.0,731.0,0.0,497.0,900.0,0.0,0.0
11,800,334.0,0.0,-331.0,0.0,0.0,900.0,0.0,0.0
12,800,1065.0,0.0,731.0,0.0,0.0,900.0,0.0,0.0
13,800,734.0,0.0,-331.0,0.0,0.0,900.0,0.0,0.0
14,800,1465.0,0.0,731.0,202.0,0.0,900.0,0.0,202.0
15,40,932.0,0.0,-331.0,196.0,0.0,698.0,0.0,196.0
16,40,1467.0,0.0,40.0,192.0,202.0,704.0,0.0,192.0
17,40,944.0,0.0,40.0,197.0,196.0,708.0,0.0,197.0
18,40,787.0,0.0,40.0,191.0,192.0,703.0,0.0,191.0
19,40,636.0,0.0,40.0,182.0,197.0,709.0,0.0,182.0
20,40,494.0,0.0,40.0,208.0,191.0,718.0,0.0,208.0
21,40,326.0,0.0,40.0,212.0,182.0,692.0,0.0,212.0
22,40,154.0,51.0,40.0,154.0,208.0,688.0,0.0,205.0
23,40,40.0,212.0,40.0,33.0,212.0,695.0,0.0,194.0
24,40,47.0,426.0,40.0,32.0,154.0,655.0,51.0,195.0
25,40,55.0,765.0,40.0,35.0,33.0,493.0,212.0,213.0
26,40,60.0,1157.0,40.0,36.0,32.0,312.0,426.0,214.0
27,40,64.0,1592.0,40.0,37.0,35.0,133.0,765.0,200.0
28,40,67.0,1976.0,40.0,37.0,36.0,36.0,1157.0,216.0
29,40,70.0,2402.0,40.0,38.0,37.0,44.0,1592.0,263.0
30,800,72.0,2781.0,800.0,38.0,37.0,52.0,1976.0,386.0
31,800,74.0,3202.0,800.0,39.0,38.0,57.0,2402.0,425.0
32,800,835.0,3174.0,800.0,442.0,38.0,61.0,2781.0,475.0
33,800,1193.0,2995.0,800.0,636.0,39.0,65.0,3202.0,425.0
34,800,1357.0,2523.0,800.0,703.0,442.0,471.0,3174.0,475.0
35,800,1454.0,2039.0,800.0,765.0,636.0,848.0,2995.0,425.0
36,800,1489.0,1394.0,800.0,765.0,703.0,1091.0,2523.0,427.0
37,800,1524.0,760.0,360.0,806.0,765.0,1264.0,2039.0,164.0
38,800,1518.0,0.0,40.0,810.0,765.0,1373.0,1394.0,41.0
39,800,1068.0,0.0,360.0,297.0,806.0,1484.0,760.0,0.0
40,800,811.0,0.0,40.0,0.0,810.0,1363.0,0.0,0.0
41,800,1171.0,0.0,360.0,0.0,297.0,1660.0,0.0,0.0
42,800,1211.0,0.0,40.0,0.0,0.0,1660.0,0.0,0.0
43,800,1571.0,0.0,360.0,0.0,0.0,1660.0,0.0,0.0
44,800,1611.0,0.0,40.0,0.0,0.0,1660.0,0.0,0.0
45,800,1971.0,0.0,360.0,0.0,0.0,1660.0,0.0,0.0
46,800,2011.0,0.0,40.0,0.0,0.0,1660.0,0.0,0.0
47,800,2371.0,0.0,360.0,0.0,0.0,1660.0,0.0,0.0
48,800,2411.0,0.0,40.0,0.0,0.0,1660.0,0.0,0.0
49,800,2771.0,0.0,360.0,0.0,0.0,1660.0,0.0,157.0
50,800,2811.0,0.0,40.0,0.0,0.0,1503.0,0.0,211.0
51,800,3171.0,0.0,360.0,0.0,0.0,1292.0,0.0,217.0
52,800,3211.0,0.0,40.0,33.0,0.0,1075.0,0.0,208.0
53,800,3538.0,0.0,360.0,199.0,0.0,867.0,0.0,199.0
54,800,3379.0,0.0,40.0,201.0,33.0,701.0,0.0,201.0
55,800,3538.0,0.0,360.0,201.0,199.0,699.0,0.0,201.0
56,800,3377.0,0.0,40.0,196.0,201.0,699.0,0.0,196.0
57,800,3541.0,0.0,360.0,207.0,201.0,704.0,0.0,207.0
58,800,3374.0,0.0,40.0,196.0,196.0,693.0,0.0,196.0
59,800,3538.0,0.0,360.0,201.0,207.0,704.0,0.0,201.0
60,800,3377.0,0.0,40.0,206.0,196.0,699.0,0.0,206.0
61,800,3531.0,0.0,360.0,191.0,201.0,694.0,0.0,191.0
62,800,3380.0,0.0,40.0,191.0,206.0,709.0,0.0,191.0
63,800,3549.0,0.0,360.0,210.0,191.0,709.0,0.0,210.0
64,800,3379.0,0.0,40.0,188.0,191.0,690.0,0.0,188.0
65,800,3551.0,0.0,360.0,194.0,210.0,712.0,0.0,194.0
66,800,3397.0,0.0,40.0,207.0,188.0,706.0,0.0,207.0
67,800,3550.0,0.0,360.0,198.0,194.0,693.0,0.0,198.0
68,800,3392.0,0.0,40.0,194.0,207.0,702.0,0.0,194.0
69,800,3558.0,0.0,360.0,183.0,198.0,706.0,0.0,183.0
70,800,3415.0,0.0,40.0,211.0,194.0,717.0,0.0,211.0
71,800,3564.0,0.0,360.0,198.0,183.0,689.0,0.0,198.0
72,800,3406.0,0.0,40.0,199.0,211.0,702.0,0.0,199.0
73,800,3567.0,0.0,360.0,203.0,198.0,701.0,0.0,203.0
74,800,3404.0,0.0,40.0,214.0,199.0,697.0,0.0,214.0
75,800,3550.0,0.0,360.0,201.0,203.0,686.0,0.0,201.0
76,800,3389.0,0.0,40.0,196.0,214.0,699.0,0.0,196.0
77,800,3553.0,0.0,360.0,203.0,201.0,704.0,0.0,203.0
78,800,3390.0,0.0,40.0,212.0,196.0,697.0,0.0,212.0
79,800,3538.0,0.0,360.0,189.0,203.0,688.0,0.0,189.0
