t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,627.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,206.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,336.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,411.0
4,800,1184.0,810.0,726.0,756.0,533.0,533.0,1267.0,489.0
5,800,912.0,0.0,-326.0,810.0,383.0,601.0,884.0,411.0
6,800,828.0,0.0,726.0,454.0,756.0,1015.0,810.0,365.0
7,800,48.0,0.0,-326.0,0.0,810.0,1256.0,0.0,275.0
8,800,774.0,0.0,726.0,584.0,454.0,1014.0,0.0,0.0
9,800,-136.0,0.0,-326.0,0.0,0.0,316.0,0.0,0.0
10,800,590.0,0.0,726.0,0.0,584.0,900.0,0.0,0.0
11,800,264.0,0.0,-326.0,0.0,0.0,900.0,0.0,0.0
12,800,990.0,0.0,726.0,0.0,0.0,900.0,0.0,0.0
13,800,664.0,0.0,-326.0,0.0,0.0,900.0,0.0,0.0
14,800,1390.0,0.0,726.0,45.0,0.0,900.0,0.0,45.0
15,40,1019.0,0.0,-326.0,209.0,0.0,855.0,0.0,209.0
16,40,1536.0,0.0,40.0,201.0,45.0,691.0,0.0,201.0
17,40,1009.0,0.0,40.0,219.0,209.0,699.0,0.0,219.0
18,40,830.0,0.0,40.0,226.0,201.0,681.0,0.0,226.0
19,40,644.0,0.0,40.0,206.0,219.0,674.0,0.0,206.0
20,40,478.0,0.0,40.0,203.0,226.0,694.0,0.0,203.0
21,40,315.0,0.0,40.0,216.0,206.0,697.0,0.0,216.0
22,40,139.0,43.0,40.0,139.0,203.0,684.0,0.0,182.0
23,40,40.0,198.0,40.0,33.0,216.0,718.0,0.0,188.0
24,40,47.0,407.0,40.0,32.0,139.0,669.0,43.0,198.0
25,40,55.0,730.0,40.0,35.0,33.0,504.0,198.0,203.0
26,40,60.0,1104.0,40.0,36.0,32.0,333.0,407.0,201.0
27,40,64.0,1557.0,40.0,37.0,35.0,167.0,730.0,201.0
28,40,67.0,1925.0,40.0,37.0,36.0,36.0,1104.0,208.0
29,40,70.0,2368.0,40.0,38.0,37.0,42.0,1557.0,234.0
30,800,72.0,2731.0,800.0,38.0,37.0,51.0,1925.0,383.0
31,800,74.0,3168.0,800.0,39.0,38.0,56.0,2368.0,409.0
32,800,835.0,3124.0,800.0,442.0,38.0,61.0,2731.0,491.0
33,800,1193.0,2959.0,800.0,638.0,39.0,65.0,3168.0,409.0
34,800,1355.0,2475.0,800.0,701.0,442.0,471.0,3124.0,491.0
35,800,1454.0,2003.0,800.0,767.0,638.0,848.0,2959.0,409.0
36,800,1487.0,1349.0,800.0,763.0,701.0,1089.0,2475.0,428.0
37,800,1524.0,724.0,324.0,810.0,767.0,1263.0,2003.0,168.0
38,800,1514.0,0.0,76.0,762.0,763.0,1369.0,1349.0,37.0
39,800,1076.0,0.0,324.0,217.0,810.0,1487.0,724.0,0.0
40,800,935.0,0.0,76.0,0.0,762.0,1407.0,0.0,0.0
41,800,1259.0,0.0,324.0,0.0,217.0,1624.0,0.0,0.0
42,800,1335.0,0.0,76.0,0.0,0.0,1624.0,0.0,0.0
43,800,1659.0,0.0,324.0,0.0,0.0,1624.0,0.0,0.0
44,800,1735.0,0.0,76.0,0.0,0.0,1624.0,0.0,0.0
45,800,2059.0,0.0,324.0,0.0,0.0,1624.0,0.0,0.0
46,800,2135.0,0.0,76.0,0.0,0.0,1624.0,0.0,0.0
47,800,2459.0,0.0,324.0,0.0,0.0,1624.0,0.0,0.0
48,800,2535.0,0.0,76.0,0.0,0.0,1624.0,0.0,46.0
49,800,2859.0,0.0,324.0,0.0,0.0,1578.0,0.0,193.0
50,800,2935.0,0.0,76.0,0.0,0.0,1385.0,0.0,192.0
51,800,3259.0,0.0,324.0,0.0,0.0,1193.0,0.0,196.0
52,800,3335.0,0.0,76.0,104.0,0.0,997.0,0.0,201.0
53,800,3555.0,0.0,324.0,195.0,0.0,796.0,0.0,195.0
54,800,3436.0,0.0,76.0,205.0,104.0,705.0,0.0,205.0
55,800,3555.0,0.0,324.0,210.0,195.0,695.0,0.0,210.0
56,800,3421.0,0.0,76.0,190.0,205.0,690.0,0.0,190.0
57,800,3555.0,0.0,324.0,218.0,210.0,710.0,0.0,218.0
58,800,3413.0,0.0,76.0,188.0,190.0,682.0,0.0,188.0
59,800,3549.0,0.0,324.0,206.0,218.0,712.0,0.0,206.0
60,800,3419.0,0.0,76.0,203.0,188.0,694.0,0.0,203.0
