t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,566.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,200.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,254.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,400.0
4,800,1184.0,812.0,728.0,757.0,533.0,533.0,1267.0,448.0
5,800,911.0,0.0,-328.0,812.0,383.0,598.0,884.0,452.0
6,800,827.0,0.0,728.0,461.0,757.0,1004.0,812.0,336.0
7,800,38.0,378.0,50.0,38.0,812.0,1251.0,0.0,306.0
8,800,728.0,0.0,350.0,378.0,461.0,484.0,0.0,0.0
9,800,400.0,0.0,50.0,378.0,38.0,522.0,378.0,0.0
10,800,372.0,0.0,350.0,0.0,378.0,900.0,0.0,0.0
11,800,422.0,0.0,50.0,0.0,378.0,1278.0,0.0,0.0
12,800,772.0,0.0,350.0,0.0,0.0,1278.0,0.0,0.0
13,800,822.0,0.0,50.0,0.0,0.0,1278.0,0.0,109.0
14,800,1172.0,0.0,350.0,0.0,0.0,1169.0,0.0,191.0
15,40,1222.0,0.0,40.0,116.0,0.0,978.0,0.0,194.0
16,40,1456.0,0.0,40.0,187.0,0.0,784.0,0.0,187.0
17,40,1309.0,0.0,40.0,191.0,116.0,713.0,0.0,191.0
18,40,1158.0,0.0,40.0,195.0,187.0,709.0,0.0,195.0
19,40,1003.0,0.0,40.0,186.0,191.0,705.0,0.0,186.0
20,40,857.0,0.0,40.0,197.0,195.0,714.0,0.0,197.0
21,40,700.0,0.0,40.0,200.0,186.0,703.0,0.0,200.0
22,40,540.0,0.0,40.0,206.0,197.0,700.0,0.0,206.0
23,40,374.0,0.0,40.0,207.0,200.0,694.0,0.0,207.0
24,40,207.0,0.0,40.0,200.0,206.0,693.0,0.0,200.0
25,40,47.0,144.0,40.0,47.0,207.0,700.0,0.0,191.0
26,40,40.0,308.0,40.0,28.0,200.0,709.0,0.0,192.0
27,800,52.0,627.0,800.0,35.0,47.0,564.0,144.0,210.0
28,800,57.0,947.0,547.0,34.0,28.0,382.0,308.0,190.0
29,800,823.0,972.0,800.0,500.0,35.0,227.0,627.0,206.0
30,800,870.0,842.0,442.0,505.0,34.0,55.0,947.0,198.0
31,800,1165.0,532.0,490.0,689.0,500.0,500.0,972.0,211.0
32,800,918.0,0.0,-90.0,731.0,505.0,651.0,842.0,329.0
33,800,677.0,0.0,490.0,0.0,689.0,1011.0,532.0,65.0
34,800,587.0,0.0,-90.0,0.0,731.0,1677.0,0.0,189.0
35,800,1077.0,0.0,490.0,0.0,0.0,1488.0,0.0,215.0
36,800,987.0,0.0,-90.0,0.0,0.0,1273.0,0.0,194.0
37,800,1477.0,0.0,490.0,16.0,0.0,1079.0,0.0,195.0
38,800,1371.0,0.0,-90.0,207.0,0.0,884.0,0.0,207.0
39,800,1654.0,0.0,490.0,198.0,16.0,693.0,0.0,198.0
40,800,1366.0,0.0,-90.0,193.0,207.0,702.0,0.0,193.0
41,800,1663.0,0.0,490.0,210.0,198.0,707.0,0.0,210.0
42,800,1363.0,0.0,-90.0,188.0,193.0,690.0,0.0,188.0
43,800,1665.0,0.0,490.0,216.0,210.0,712.0,0.0,216.0
44,800,1359.0,0.0,-90.0,205.0,188.0,684.0,0.0,205.0
45,800,1644.0,0.0,490.0,196.0,216.0,695.0,0.0,196.0
46,800,1358.0,0.0,-90.0,206.0,205.0,704.0,0.0,206.0
47,800,1642.0,0.0,490.0,208.0,196.0,694.0,0.0,208.0
48,800,1344.0,0.0,-90.0,201.0,206.0,692.0,0.0,201.0
49,800,1633.0,0.0,490.0,209.0,208.0,699.0,0.0,209.0
50,800,1334.0,0.0,-90.0,195.0,201.0,691.0,0.0,195.0
51,800,1629.0,0.0,490.0,201.0,209.0,705.0,0.0,201.0
52,800,1338.0,0.0,-90.0,205.0,195.0,699.0,0.0,205.0
53,800,1623.0,0.0,490.0,206.0,201.0,695.0,0.0,206.0
54,800,1327.0,0.0,-90.0,199.0,205.0,694.0,0.0,199.0
55,800,1618.0,0.0,490.0,205.0,206.0,701.0,0.0,205.0
56,800,1323.0,0.0,-90.0,209.0,199.0,695.0,0.0,209.0
57,800,1604.0,0.0,490.0,211.0,205.0,691.0,0.0,211.0
58,800,1303.0,0.0,-90.0,195.0,209.0,689.0,0.0,195.0
59,800,1598.0,0.0,490.0,201.0,211.0,705.0,0.0,201.0
60,800,1307.0,0.0,-90.0,183.0,195.0,699.0,0.0,183.0
61,800,1614.0,0.0,490.0,210.0,201.0,717.0,0.0,210.0
62,800,1314.0,0.0,-90.0,198.0,183.0,690.0,0.0,198.0
63,800,1606.0,0.0,490.0,231.0,210.0,702.0,0.0,231.0
64,800,1285.0,0.0,-90.0,212.0,198.0,669.0,0.0,212.0
65,800,1563.0,0.0,490.0,206.0,231.0,688.0,0.0,206.0
66,800,1267.0,0.0,-90.0,195.0,212.0,694.0,0.0,195.0
67,800,1562.0,0.0,490.0,207.0,206.0,705.0,0.0,207.0
68,800,1265.0,0.0,-90.0,218.0,195.0,693.0,0.0,218.0
69,800,1537.0,0.0,490.0,198.0,207.0,682.0,0.0,198.0
70,800,1249.0,0.0,-90.0,207.0,218.0,702.0,0.0,207.0
71,800,1532.0,0.0,490.0,187.0,198.0,693.0,0.0,187.0
72,800,1255.0,0.0,-90.0,205.0,207.0,713.0,0.0,205.0
73,800,1540.0,0.0,490.0,209.0,187.0,695.0,0.0,209.0
74,800,1241.0,0.0,-90.0,207.0,205.0,691.0,0.0,207.0
75,800,1524.0,0.0,490.0,202.0,209.0,693.0,0.0,202.0
76,800,1232.0,0.0,-90.0,186.0,207.0,698.0,0.0,186.0
77,800,1536.0,0.0,490.0,198.0,202.0,714.0,0.0,198.0
78,800,1248.0,0.0,-90.0,197.0,186.0,702.0,0.0,197.0
79,800,1541.0,0.0,490.0,199.0,198.0,703.0,0.0,199.0
